attachment_id	user_id	text	begin	end	height	width	train	length
68e1f610-77af-487d-ae4c-5f6e28e2fad3	52003757d6b63a3ee7a71f36f5a9a17b	Ш	0	43	1920	1080	True	90
721b9e8d-31c1-4487-8e1b-cac36f87af1d	76aa633fcb2bec4e6b0852635a8af57c	Ш	5	61	1920	1080	True	105
59386bf6-4899-464b-90d9-37f18c8d41f5	81c0cdc37caa67e7ddf8e06c0a4443c8	Ш	19	66	1920	880	True	117
5d73e701-b2ae-46f1-a00a-2cb7aa7c1013	0ceb69ca37aa3e44528c7ce03c329479	Ш	48	86	1920	1080	True	148
f63a00af-466b-4ddb-b03f-e0a369f85eae	33b317c5a26046cafcd795a2fe4e919e	Ш	27	56	1080	1920	True	104
77351eff-22bc-4d3f-80f6-da82d920c73a	08b8fc47e7a869751c13f64a922e6c15	Ш	44	126	1920	1080	True	183
2c734596-cdd3-4f81-8fec-99a09076503b	63db05b188249dbd9ce7cc98fe205e1f	Ш	37	101	1920	1080	True	183
51e3a854-0d71-4cea-b435-eccfc27c18d2	420e55e9cc86ffe6ca183d41d80ee67c	Ш	10	59	1920	1080	True	66
e5fdc3c1-fb3f-4008-9592-8d5ad3324d29	32f4bb8542738fa1980831515d2949ea	Ш	9	66	1920	1080	True	89
a1a48ebe-a030-4be3-a09b-5f477c45f771	27032346b8d1e263473c0451843a8a6a	Ш	25	73	1080	1920	True	103
a634f9a9-6c91-4957-80e8-07899cc31245	8c34c33a92e42220b2e080bdb388d532	Ш	35	82	1920	1080	True	114
463987c4-eebc-4807-afbf-151d143c9645	23f5ca29e3183e356572642263a836ac	Ш	0	59	720	1280	True	89
e1b72ecb-615d-472d-b104-09ae99bc1855	362b7038ed4bd4b527fce434f14d2aaf	Ш	19	65	1920	1080	True	93
5f8db219-4f4a-479d-aade-3b745977a64e	b6bc47e76a066769495f3a22455713b5	Ш	13	49	1280	720	True	125
32bb0563-2f20-4406-aea0-e522d5f3d62b	1cdaed3814fe5a4bfa9baa5d3f94ecc4	Ш	58	86	1080	1920	False	117
ba435867-aeef-4f9f-b392-079584a64ff4	bd4e2755d88d8d835a07df3c78cdfc3c	Ш	18	82	1920	1080	True	113
efafb56d-8364-4430-9d1f-dde3f1f2aba4	911876c4ffc0dd4cf21f61ea1acf5a0b	Ш	35	83	1920	880	True	125
cc07de7b-09bc-4f1e-995b-391d96419026	0c3d5473fba13210722e53374b736416	Ш	19	61	1920	1080	True	102
99352abe-ee72-4bfd-a6c8-cfe33702ab1e	95d5ca4d8706b85bfe8447cc7e83c86a	Ш	40	172	1920	1080	False	236
b633e806-ccd4-4e02-82f8-61d98301c9b8	d5a3d6c977e8ce1cd3a4eac0908d4d7d	Ш	24	115	1920	1080	True	154
24a5074e-cca8-4a8a-a414-4d010f663fbc	e9df86cd8713f2fa9f2077a2197c7136	Ш	36	163	1920	1080	True	215
7b4e6f5c-6afe-4623-9e89-fe4126deeb0e	b34ac47997680835ece485b13845fefd	Ш	32	64	1920	1080	True	115
ebd9316e-fedb-4a78-897d-97699b1b4cd2	c8f885a4da648650dbecffbb38258989	Ш	21	82	1920	1080	True	128
d26a8290-d2cd-44a0-b8ac-531d7e5aef8c	2916c8f459bac1870fe3897d0340b148	Ш	25	81	720	1280	True	122
665a885e-bd7d-4253-9710-8fdb5ba45a98	a85134b72f825ac9569e44e9ae53b128	Ш	21	69	1920	1080	True	101
40bc894ef93d676b6f4bdcbc8ec22d8a	27901	Ш	44	101	1920	1080	True	152
3e1af78b2f05cfb905f9682c34ecfd06	29585	Ш	2	37	1920	1080	True	73
c10d8cf6221e2c67733d04dd179dd83b	28593	Ш	18	58	1280	720	True	88
bb652c6cc72ad5ca399886d951456138	29229	Ш	44	144	1920	1080	True	211
789761340d156ee0767b61d1023daee6	30009	Ш	64	121	1280	720	True	177
b530370a16477cd68964173aed83a1e6	13790	Ш	31	68	1280	720	True	96
04290397e200af89952d982294ecd3a6	23309	Ш	26	87	1280	720	True	87
31dfe1fbe9643f9fbd4ce5cd0db454a9	29674	Ш	9	39	1920	1080	True	61
61f6a0e36a7aba719832c46e5282864b	29283	Ш	51	92	1280	720	True	139
8f032dd66aa0ad9b0cefc43c3781d609	21759	Ш	36	86	1920	1080	True	149
bf40e1ded53b7eb27cb9cbe3017f2b2e	29318	Ш	41	86	1280	720	True	128
c1633954f43353596cefff8291150a70	29673	Ш	39	104	1920	1080	True	209
b7992052063e7f8ca21f6b5a1853a683	29898	Ш	25	84	720	960	True	132
07fa9797f95b7431834122d0086c6c72	29751	Ш	15	64	1920	1080	True	99
ea8229b0e1a41a2aabbe7d01bafa34cb	22109	Ш	34	95	1280	720	True	96
0ac07f4ce29f67b7379d1da94f270f27	29970	Ш	18	55	1920	1080	True	79
05c0883daaa0f47f80011fff1c2c1498	21288	Ш	18	65	1280	720	True	73
b957fd5c9a79259836efe32641a1096d	27086	Ш	16	78	1920	1080	True	114
2ab22c9505219a8911695fdc9ee3349f	29762	Ш	19	67	1280	720	True	103
1a40f25633f4d6d8e79950a01a8061fa	21271	Ш	69	132	1280	720	True	167
90935ca72c9d6351ef716eb0bad41b72	27399	Ш	1	37	1920	1080	True	61
edc79711-db75-487f-885d-e6b1d629b771	efc86825b9a40bcdcc9b54ab81aab3fe	Ш	20	64	1920	1080	True	67
c1194a93-9bb1-46d6-a9ee-48b8d6c4f822	4aef7889ad6cd118ce4dab1e3b998a01	Ш	2	31	1920	1080	True	71
9f37d842-75da-463d-b654-465062f471ac	2d5120991a63d659f0eef6123f092100	Ш	0	37	1080	1920	True	87
11217ca8-94f9-4a3d-9c41-017806265eb8	49b45af05ac6192685bee4e29cdf1e48	Ш	11	49	1080	1920	True	89
af4af9a6-fb8c-445e-936d-2b61b1844d77	194612f32f5297e4699c2c0beb9b336a	Ш	27	76	1920	1080	True	115
05d2f188-1b76-4fb0-b9ae-9ef253fd6463	48bc83c415e12683f469d16027829654	Ш	15	59	1920	1080	True	106
0e23a91a-066f-4cd6-9bb2-f755d2bdfa9b	b6dbf3d8d6ed9fb9283b687910f6e829	Ш	14	62	1920	1080	True	93
22e5b147-832e-4abd-aac5-dc1a97f3d7d3	e4bd328bca8e6f51bd6f4f019692b666	Ш	44	80	1440	1440	True	113
7f2f1617-1e9b-4006-8f5d-37bd3f41da2a	d6349cdcc76fc803d1a544fe2c18f298	Ш	32	70	1920	1080	True	170
b0fe31eb-e466-4534-91eb-da84becb901b	570c2405d58fe08bce66f55c42bc36b0	Ш	24	71	1080	1920	True	96
68e01938-d59f-4abf-9537-be36e21721c9	3018b64d2c938f5b6a0826dfdf486f2c	Ш	15	68	1920	1080	True	106
7f1d41ae-bbb0-4c9f-9ffe-1620f90d140f	aa12bfdceb971561727e86d34aff35ac	Ш	5	71	1920	1080	True	114
66eeb020-16eb-43e6-8ebd-509653affb8e	3cf00ecfe200a3990d42c6464286d6fb	Ш	44	89	1920	1080	True	142
8cb85a03-e139-4510-a78e-b8e809840ebe	4b8f634baac82dd96142fa1220b79759	Ш	19	58	1080	1920	True	89
4996cc8c-d5f6-4b96-8896-172b742f6bbc	04af3ba065bb7423e0685ebe180751c1	Ш	22	91	1920	1080	True	121
1e77bdb9-cc4e-4399-b09b-7c2879056f52	c80b4e57f158f28299b2a89694c42329	Ш	28	80	1920	1080	True	147
3ea2218b-0f83-4151-ae30-ecb37d87ea69	3ef4548431002f9f8fd7f39987be22c1	Ш	22	69	1920	1080	True	100
e7ca42c5-c620-4535-9568-b39378c616e1	55ac05bf18204955c640591070dd1118	Ш	28	98	1920	1178	True	129
d3814a78-61a0-4a3c-95f5-7861298f5dc9	5cfa6de910fe7b0af5f422d0df9f06d5	Ш	25	98	1920	1080	False	122
40dd804e-ae9d-4e0e-8c0d-03b463d72e49	7c0fb4e90495815f55cb0deb35cbc95e	Ш	15	49	1920	1080	True	83
2d4fcd95-3bf5-42de-92d6-cec955b197c3	f3cf3f9bb709ce2bee3da304a4ccb427	Ш	33	69	1920	1080	True	144
90d1277f-4a42-4f55-959f-79f1b218b104	86ec735f573ae6c36a9dbf9e5bfd4eaf	Ш	54	127	1920	1080	True	181
7c25553c-8b63-4e93-8b35-c0e32d73ee5c	e97c55b450c4b2ae48a165e349f0f3eb	Ш	27	69	1920	1080	True	138
36f2e284-43ac-4283-add8-2f2bfd9c87de	0f7aee11724db9ef1f9df422f7443e28	Ш	51	90	1920	1080	True	156
8695aa9d-da49-463f-bdeb-9157c1da4530	bd6e2ad7ab53ceb7b8de9a1842844071	Ш	40	93	1920	1080	True	146
e7fcb862-5f95-436d-b15c-61f8473a2549	7c989fdb633be7453228f7c650097205	Ш	23	62	1920	1080	True	90
c15eb7ad-1357-444e-b518-85e1827ddd4a	83624345fa124849e833a8664f21f3ea	Ш	22	69	1920	1080	True	91
78bfd49a-5b03-4fe7-b31c-774d636cf0cc	6753ca229e01b1c71053cb265fd93013	Ш	11	79	1440	1080	True	114
be39214e-4e0a-41db-9d96-98698dcb1f4a	7faa41c4cf0a2602a23390de23574993	Ш	38	84	1080	1920	True	190
ffb91de1-44e2-4e90-a186-99c848777ee0	a8a635e6eaa8edb003c5a2b1cef789b5	Ш	11	47	1440	1440	True	82
18a5193e-6719-4b53-a091-4bff1e5706e5	ff169f3bbab458308b88188be3657125	Ш	28	80	1920	1080	True	125
b06f3ed0-3a8b-46d9-af48-51ed2cc7a6ed	6520ea9b92b24339fb538be29b315e0b	Ш	17	56	1920	1080	True	79
84dbc417-3af1-400b-accd-0b7f562537bc	adfe9c8ea85db4e65f36572669cbfed5	Ш	7	39	1920	1080	True	90
039514f5-9ed8-49b9-b71c-a7d62031df77	28d653d3548e4508aaa6acbb5dfbeb64	Ш	88	124	1920	1080	True	182
2899a1b3-7692-42d2-83de-b3da50da3705	ab460ff83e8c5b13a705a9e2081023c2	Ш	34	78	1920	1080	True	123
3e988ff6963a2445e9fb5a65b184fcf5	21710	Ш	16	83	1920	1080	False	116
04c2dca4-30cc-4dda-99c8-f5e84be0e365	185bd3a81d9d618518d10abebf0d17a8	Щ	36	108	1920	1080	False	152
fe7737f0-d1d9-4f3c-a5a4-6d9a8b7104fd	9a0784a99ea13a8b06cb103c2c8c7f0f	Щ	17	71	1920	1080	True	73
36838761-362c-4dac-8ac0-0e4bdd593b88	0ab4f8e463cdded2e59d6001f4e1b487	Щ	13	60	1080	1920	False	78
d259aa8f-5152-441f-bfc1-580ca24665b9	46dd04a1caa75ed3082b573cb5a3ad26	Щ	2	67	1920	1080	False	86
0c05b393-e8fa-4989-a35c-633beb5ff432	a95892dae1d320bd8b08cbca6a127cd8	Щ	19	49	1080	1920	False	53
9e04dffc-5eae-4314-86b3-61bb4f18cecf	fc6e5caa3dc328e7558b072e6607e399	Щ	22	54	1920	1080	False	81
84c903d2-9c6a-4406-8fb8-7ac94579086c	ca6b767f0cccf093ba737ae2fc4fec3d	Щ	17	61	1920	1080	True	65
c37e0ba1-7a93-482b-b2f7-5becfb87d7c8	95af8e702c909eee7145c6dc1a3d756b	Щ	0	45	1280	720	False	60
dfbd7d09-04bb-442a-a807-8375defa95b0	db573f94204e56e0cf3fc2ea000e5bdc	Щ	5	51	1280	720	False	115
919c7cdb-1565-4d60-ab08-fc4246c51417	0211b488644476dd0fec656ccb9b74fc	Щ	19	62	1920	1080	False	93
26a1e3d3-a593-4b62-ad48-bee060eee5cb	50334f2a79561498829a34a2c90984b1	Щ	56	116	1920	1080	False	225
7ae577a5-d18e-467a-8431-18b458a062c3	9f9b13d8e63bd774b4ad1bd14f56147d	Щ	10	49	720	1280	False	84
78d15d8a-8bf6-4103-86ea-bf9f0896cb0a	2d84da20c251acaeb3186642fcb04f2e	Щ	32	70	1920	1080	False	111
2fc1c844-6d69-49c7-9085-12da01c6905b	13c4baf863bfb1aa4ac638650e508d3b	Щ	15	48	1080	1920	True	56
ea524124-96a0-49be-b427-9e95d7b8a64b	b07a773bcb10b4f14f33d2b0e8ec58ba	Щ	7	77	720	1280	False	112
8083aa21-ff46-4f01-a06f-6f211edd8334	f5b82a9c82f6d870ec253e4c3fa96d83	Щ	11	84	1920	1080	False	139
e2fe9caf-80ad-48f6-bf85-95936903f5e8	0041ec866777f12c384b64d8cd636277	Щ	11	63	1920	1080	False	101
c1abecc9-2162-4306-aaa2-1c2648e6e648	0df9d6e419cb18069e696edaa170ba87	Щ	13	75	1920	864	True	138
8d226c11-414b-403b-a0fe-a829f09d06a5	12c7911f38c7113ce13c71dbd785ce22	Щ	20	74	1920	1080	True	109
26991e2b-7e73-494a-9034-ba4c67d5100d	f2dc6eab563f93d86629c1cfe479f09d	Щ	23	63	1440	1440	True	81
00b4626c-8125-4288-a2be-002d76f5e3d6	4d26ad833542291c50de9ce88fb4f64a	Щ	26	73	1920	1080	False	158
20ce55ed-f665-4565-8037-f58d30634c05	87fe0712fdd150ecc8d02cbbb2e047d6	Щ	14	90	1280	720	True	91
cf920eb9-f8f5-4027-842c-16e6b9a87577	68f27043789bb049757486b0ed1cbaab	Щ	56	97	720	1280	True	125
8f61eb38-342d-4dc4-afb0-f7d10d2b1ebf	63db05b188249dbd9ce7cc98fe205e1f	Щ	44	100	1920	1080	True	165
3a5b7ece-3833-406a-a2f1-cd6f4cfd5386	0ceb69ca37aa3e44528c7ce03c329479	Щ	55	104	1920	1080	True	164
18386be6-f72f-4123-a032-7291681ff027	b4e852a75cacf8642412dfc05e2126a3	Щ	3	59	1920	1080	True	95
06aeae88-7c6c-4bb4-922e-b0bd2c932ae7	324cdee3d2550397efb761d8fff48139	Щ	10	76	1920	1080	True	103
14213ebb-8758-4631-ac75-dff6ebaac983	feea6c22175f962ab28452f7314d1bc0	Щ	21	74	720	1280	True	100
63283e6b-ec6c-42db-a38b-b6eed7e774d8	ab460ff83e8c5b13a705a9e2081023c2	Щ	13	49	1920	880	True	81
61148d7e-21b7-4436-84c7-f68b3745e9c4	52003757d6b63a3ee7a71f36f5a9a17b	Щ	1	61	1920	1080	True	100
38a920f1-dcf4-4341-aae2-3aa056f97879	76aa633fcb2bec4e6b0852635a8af57c	Щ	9	49	1920	1080	True	89
e3068e39-9c6d-4230-a762-77c42d55266a	a8dc3ffc818b23319cea1757602ad8e8	Щ	8	53	1280	720	True	101
eb0ab2cd-627b-47d6-8aab-f79cb11d0e72	c05c242d2524d1de48c68f1667cd7b6b	Щ	0	51	1920	1080	True	71
a91006f8-6505-47c3-86c9-60927cef97f8	96004c3e655c98e436ff552dbe51c3c8	Щ	32	90	1920	1080	True	152
bed1ac0b-3db6-4a27-8612-9df9997a4d6f	33b317c5a26046cafcd795a2fe4e919e	Щ	20	41	1080	1920	True	86
09a1715d-3ee8-4a26-a447-8a39e1cca9d8	0c3d5473fba13210722e53374b736416	Щ	16	79	1280	720	True	102
8b9722dc-454d-421e-88ac-554ce8a258c3	abd669cafd4f2078708e1cb1846e1bd6	Щ	46	127	1920	1080	True	170
81dc3ea7-9e54-4237-8de3-ddb24a945ace	32f4bb8542738fa1980831515d2949ea	Щ	4	40	1920	1080	True	72
b84117e6-990a-427d-b5ac-530bb55f4390	a85134b72f825ac9569e44e9ae53b128	Щ	24	71	1920	1080	True	106
b15a9775-0f7a-45a9-b4e5-68afbc027c6d	8c34c33a92e42220b2e080bdb388d532	Щ	22	58	1920	1080	True	82
fd25e40d-7d1c-4422-9c52-d4681ecd25e0	0c954cec2fd8884fff2ceeb41bd1b89d	Щ	28	100	1292	862	True	116
7f023e69-c7f6-4f29-9db5-46495c5d8e68	b6bc47e76a066769495f3a22455713b5	Щ	19	56	1280	720	True	82
929f7600-eb03-4947-85c1-f9d596ce5841	362b7038ed4bd4b527fce434f14d2aaf	Щ	30	64	1920	1080	True	115
70e94af4-9432-4625-9458-23fca2315927	b34ac47997680835ece485b13845fefd	Щ	25	64	1920	1080	True	118
242ace75-03b7-4498-b025-bfd07f5580cd	0f7aee11724db9ef1f9df422f7443e28	Щ	43	87	1920	1080	True	125
b4767c81-5488-46d9-8c51-5c2daa212476	a5f261810c66a72ed1d61890eefe1672	Щ	40	80	1280	720	True	110
89f28c1e-baa1-4371-a4d9-813f61645708	a8b89f85a363edca5d0cfa080065f2d6	Щ	11	57	1920	1080	True	65
133504c2-ff0f-44bd-b247-4603f69f20ff	d5a3d6c977e8ce1cd3a4eac0908d4d7d	Щ	21	58	1920	1080	True	107
2ca4c216-82b1-4d87-a486-56a67f9a6a50	911876c4ffc0dd4cf21f61ea1acf5a0b	Щ	43	90	1920	880	True	137
d5dbd629-e290-461c-bf6a-288af280102a	138356c62cb9cd6168ec85fd31dbb1de	Щ	2	74	1920	1080	True	109
91dc48f6-c03d-497c-ad53-efafea2debef	6520ea9b92b24339fb538be29b315e0b	Щ	6	36	1920	1080	True	64
4bb6eb1d15352f42994c9a7bf864688a	27901	Щ	43	93	1920	1080	True	133
e1d9f0ab4637806339b74467a70c5310	29585	Щ	9	41	1920	1080	True	75
2387421926d7bde022e94d0471bc4637	28593	Щ	36	99	1280	720	True	167
abdcf259f1245a88fd190b116f94bee1	29751	Щ	7	61	1920	1080	True	94
59bd2b2a36b6fc8d82d5db9eaba5b1ae	30009	Щ	55	91	1280	720	True	174
a494dce509041694aa7d15746e5c0654	23309	Щ	11	59	1280	720	True	62
979025e85e46aa7e5911fe07889537b3	21759	Щ	29	73	1920	1080	True	119
504bccd2844c2711f946a53418928149	29898	Щ	23	84	720	960	True	86
d791f01eed8e6bbfdb42a63bed6a040f	22109	Щ	30	84	1280	720	True	90
431672900932eef6e6181515e07190a8	29970	Щ	10	56	1920	1080	True	80
a2f74b931b899e30ad3b65b1df1e22e1	29673	Щ	34	87	1920	1080	True	157
8b55f6abccd78a60b8c18eb25b87125b	27086	Щ	13	53	1920	1080	True	92
0ab0697dd19ac55389722a9d14d9cdb0	29229	Щ	45	98	1920	1080	True	178
9fbdb6dec7cf68a6039c5e6f78084b15	21271	Щ	59	117	1280	720	True	151
1a37fb12239b92bb3c01deec373f4c18	27399	Щ	8	68	1920	1080	True	98
87d17bed-6c06-4e4d-b9f4-164dfd40ab3a	40ad51b49892dca94b905eca8926568a	Щ	9	57	1920	1080	True	92
23b0c8d1-1f38-4c2e-a291-2fbd88f0fa38	efc86825b9a40bcdcc9b54ab81aab3fe	Щ	14	72	1920	1080	True	75
7475b6cc-7930-49fc-a958-7b55ce6b4346	4aef7889ad6cd118ce4dab1e3b998a01	Щ	19	54	1920	1080	True	98
520a173c-9608-4ae4-a525-07701f53c500	2d5120991a63d659f0eef6123f092100	Щ	0	37	1080	1920	True	78
fe986729-81f3-4fcc-a573-7a9f48f134c9	49b45af05ac6192685bee4e29cdf1e48	Щ	29	71	1080	1920	True	122
25a89852-a0ce-4d29-9019-6ac405345841	08b8fc47e7a869751c13f64a922e6c15	Щ	55	129	1920	1080	True	231
f16d1170-9f59-4921-b5f1-cf0949ff2ac8	e8a84a6ab0e41fc41afea94dd06f7fd9	Щ	25	68	1080	1920	True	85
76d4250b-626d-4999-8821-b27dcf4dc182	53c3af7712ee8220b2faed1a55a82eca	Щ	15	50	1080	1920	True	90
a5720b9c-c465-49ad-9855-e667cefb214c	194612f32f5297e4699c2c0beb9b336a	Щ	24	74	1920	1080	True	111
e493b0c6-3cd4-41f0-a4e5-aa558de0e73b	48bc83c415e12683f469d16027829654	Щ	19	66	1920	1080	True	110
ba79014b-1e84-426c-9dd6-50e311ea908e	b6dbf3d8d6ed9fb9283b687910f6e829	Щ	18	72	1920	1080	True	137
7333135e-b804-41cb-adcd-3f65d1d8fb78	e4bd328bca8e6f51bd6f4f019692b666	Щ	42	74	1440	1440	True	106
a2316b1e-ff5f-4961-8fcd-01322b9d8070	4299b8ccf39ace57287b463fbe4a489b	Щ	24	67	1920	960	True	107
0bc91880-dff3-480d-8759-c9ab321cd393	6ca843830e5d2608f5d486f02e37dad9	Щ	6	47	1920	1080	True	60
57efded5-6364-46f0-b2a3-75beb01a8bbd	3018b64d2c938f5b6a0826dfdf486f2c	Щ	18	86	1920	1080	True	118
c7add282-9348-40e6-a0d5-4dff9be57e10	3cf00ecfe200a3990d42c6464286d6fb	Щ	39	89	1920	1080	True	128
de83549b-a23e-47fa-99ca-620cd02831a1	4b8f634baac82dd96142fa1220b79759	Щ	25	57	1080	1920	True	102
7a8a412f-6efa-4e4a-9a8c-a9eb057f5d27	c80b4e57f158f28299b2a89694c42329	Щ	24	69	1920	1080	True	128
2ea24bf6-8911-47cb-a41e-86cd00f66603	3ef4548431002f9f8fd7f39987be22c1	Щ	20	64	1920	1080	True	104
552a6817-5b10-4f9c-bf7a-437e9e3be402	5cfa6de910fe7b0af5f422d0df9f06d5	Щ	26	58	1920	1080	False	112
e5b2bf42-c636-4d1a-a04d-4491bf0c5a4e	7c0fb4e90495815f55cb0deb35cbc95e	Щ	12	46	1920	1080	True	101
60dcf0eb-8c86-4fa6-8afa-a4a01e07670c	f3cf3f9bb709ce2bee3da304a4ccb427	Щ	45	83	1920	1080	True	148
099abdd8-50e3-4d2b-9fb2-42c43be6b239	bd4e2755d88d8d835a07df3c78cdfc3c	Щ	10	42	1920	1080	True	72
24339b8f-876d-4a27-9a9e-68523ddb8e5b	95d5ca4d8706b85bfe8447cc7e83c86a	Щ	3	42	1920	822	False	89
b5070fbc-3f47-4d94-a9fa-5a59848a2936	c2f39049d2c1d9527683ed47b4fb6ad7	Щ	8	50	1920	1080	True	68
0c929542-cafe-4667-8339-c1116c5151e7	bd6e2ad7ab53ceb7b8de9a1842844071	Щ	41	81	1920	1080	True	148
f38fbdd1-95eb-48eb-a447-4eb203f831aa	7c989fdb633be7453228f7c650097205	Щ	12	57	1920	1080	True	78
8504140e-634d-4d64-b62d-9c8b7187c805	83624345fa124849e833a8664f21f3ea	Щ	33	97	1920	1080	True	119
dfc6dd4f-884e-4ebd-abf2-d0898d998314	6753ca229e01b1c71053cb265fd93013	Щ	25	80	1440	1080	True	111
797ed171-b663-4d04-b710-00e24f708673	630a57fb2f40debe5a2c782349c9a26f	Щ	21	65	1920	1080	True	104
79f9c72a-3179-4948-b7e8-c1cd44bd3788	7faa41c4cf0a2602a23390de23574993	Щ	39	91	1080	1920	True	154
6c471123-6dc3-4395-af3d-d95d64b86190	ff169f3bbab458308b88188be3657125	Щ	9	46	1920	1080	True	117
bb7132c7-ba99-4f58-8692-afdbffda7fe8	1cdaed3814fe5a4bfa9baa5d3f94ecc4	Щ	35	78	1080	1920	False	112
468d3889d0afd6cb4b13c8b6a1e285e7	29674	Щ	3	40	1920	1080	True	53
1b26d44fd145fd8ce8dc99ce278d4a17	21710	Щ	13	75	1920	1080	False	105
70ebaad1-6cf2-470e-952b-5ce2ffec7030	a95892dae1d320bd8b08cbca6a127cd8	Ъ	11	42	1080	1920	False	46
bdc0edde-530a-498d-9ad0-771c54221426	9a0784a99ea13a8b06cb103c2c8c7f0f	Ъ	1	71	1920	1080	True	73
95b13c61-afa4-4b56-92a9-64f42fe9f572	185bd3a81d9d618518d10abebf0d17a8	Ъ	25	90	1920	1080	False	136
35d8ff5d-46ef-4a19-b6e4-ba32bc3a0ebb	46dd04a1caa75ed3082b573cb5a3ad26	Ъ	14	46	1920	1080	False	87
c8d71372-6e38-4718-be95-ce1301fcafe1	1860c7f3605089bf0eff0c4e72c7add4	Ъ	22	82	1440	1440	True	101
c34d06ed-e030-493c-a038-0bb52ea755af	fc6e5caa3dc328e7558b072e6607e399	Ъ	26	71	1920	1080	False	86
d88bab89-57e7-4917-99c7-5b775df99fdd	95af8e702c909eee7145c6dc1a3d756b	Ъ	2	58	1280	720	False	73
d91a297a-e8f1-4c90-8095-4e02dc7094b1	db573f94204e56e0cf3fc2ea000e5bdc	Ъ	0	39	1280	720	False	88
4e9a6788-4d44-4030-8ab9-8f2feeb36a16	0211b488644476dd0fec656ccb9b74fc	Ъ	13	55	1920	1080	False	85
e83ad104-4ccd-462a-90b7-8e00e780732f	50334f2a79561498829a34a2c90984b1	Ъ	19	68	1920	1080	False	174
39bb24f4-a95d-4e93-b3d5-df04adb2a1aa	2d84da20c251acaeb3186642fcb04f2e	Ъ	11	41	1920	1080	False	80
5efb2261-62ab-434e-b7d8-0b18ed731281	d2b4042ec6d8505a41b809e64d5adb7c	Ъ	31	59	1920	1080	True	78
1ecb8e1f-1987-4a20-9bb8-cc54b1670a0b	0ab4f8e463cdded2e59d6001f4e1b487	Ъ	6	46	1080	1920	False	68
5c3cae3c-23f5-49ee-9f79-31e3ce09089e	9f9b13d8e63bd774b4ad1bd14f56147d	Ъ	22	56	720	1280	False	91
f14a8803-d004-4a61-a2fb-707a0063f144	13c4baf863bfb1aa4ac638650e508d3b	Ъ	8	51	1080	1920	True	81
a6aff6c0-0ba4-4239-9aa7-3d5362946f5a	ba230d5b794c9a7350356eddd3e9929c	Ъ	14	55	1920	960	True	74
8abed65c-2b2f-4902-bac0-01fb5c6abc17	0041ec866777f12c384b64d8cd636277	Ъ	17	67	1920	1080	False	97
332e269b-b116-4a4c-aeb1-c80ef96a05a4	b07a773bcb10b4f14f33d2b0e8ec58ba	Ъ	36	90	720	1280	False	137
902d38e3-9cb0-47d8-b6f0-619133433fb4	f5b82a9c82f6d870ec253e4c3fa96d83	Ъ	15	69	1920	1080	False	127
bcad3e80-5dff-4207-b62c-aeca9585826b	0df9d6e419cb18069e696edaa170ba87	Ъ	23	110	1920	864	True	156
db1a7356-5c50-4684-b913-c6aa444b61cf	4299b8ccf39ace57287b463fbe4a489b	Ъ	19	70	1920	960	True	94
2720da39-f733-44fe-b757-1611085c12aa	4d26ad833542291c50de9ce88fb4f64a	Ъ	20	74	1920	1080	False	147
73783669-3a61-4421-a575-08a301879321	3dd2ce2659aada17b976390004ebe322	Ъ	1	31	1920	886	True	59
9442e65b-e16e-4339-95f4-095aa85b64a0	87fe0712fdd150ecc8d02cbbb2e047d6	Ъ	13	64	1280	720	True	73
bb09e99f-bf8f-455e-9cff-a5353afd0a71	b4e852a75cacf8642412dfc05e2126a3	Ъ	5	58	1920	1080	True	88
df245752-cb71-4bf2-9c13-acce5114b7c4	324cdee3d2550397efb761d8fff48139	Ъ	0	56	1920	1080	True	86
4f69a1ff-771d-4709-9f38-51a4c78edca2	feea6c22175f962ab28452f7314d1bc0	Ъ	25	85	720	1280	True	105
2f4b12f0-e503-4445-af74-44f81308629c	6fefb7617d77222efd121f4a2d6a79d6	Ъ	14	58	720	1280	True	109
51e118a3-b65d-419d-936a-a047a9c3bc92	ab460ff83e8c5b13a705a9e2081023c2	Ъ	10	52	1920	880	True	68
6270b90b-03ba-4180-839a-f725a03a3d37	52003757d6b63a3ee7a71f36f5a9a17b	Ъ	0	56	1920	1080	True	85
d6f9cf04-c82b-4000-952a-d7e5f1b3f40d	abd669cafd4f2078708e1cb1846e1bd6	Ъ	53	105	1920	1080	True	164
7f0753fe-d982-46ed-93e5-12f578bbd2bd	a8dc3ffc818b23319cea1757602ad8e8	Ъ	5	48	1280	720	True	89
6464fd56-9cf0-4d52-a70c-e81a0852df3f	76aa633fcb2bec4e6b0852635a8af57c	Ъ	4	62	1920	1080	True	107
ac1044ae-aeca-4d08-bd7e-20004c7b278f	c05c242d2524d1de48c68f1667cd7b6b	Ъ	5	57	1920	1080	True	82
cf39ca9d-f894-43b2-97cd-8aa5081b97c6	81c0cdc37caa67e7ddf8e06c0a4443c8	Ъ	38	94	1920	880	True	149
fd7352ef-4d47-4385-9402-ce486bc43713	33b317c5a26046cafcd795a2fe4e919e	Ъ	22	67	1080	1920	True	110
fa4c452a-55ac-4232-91d3-34d86d8e7198	96004c3e655c98e436ff552dbe51c3c8	Ъ	34	117	1920	1080	True	179
5c85d56d-03e1-4da5-85e5-9f415dd96e50	194612f32f5297e4699c2c0beb9b336a	Ъ	18	63	1920	1080	True	91
